country,date,Hydro_Total_PC,Hydro_Pure_PC,Hydro_Mixed_PC,Geothermal_PC,Wind_Total_PC,Wind_Onshore_PC,Wind_Offshore_PC,Solar_Total_PC,Solar_Thermal_PC,Solar_PV_PC,Other_Renewables_PC,Total_Renewables_PC,Hydro_Total_GWH,Hydro_Pure_GWH,Hydro_Mixed_GWH,Geothermal_GWH,Wind_Total_GWH,Wind_Onshore_GWH,Wind_Offshore_GWH,Solar_Total_GWH,Solar_Thermal_GWH,Solar_PV_GWH,Other_Renewables_GWH,Total_Renewables_GWH,NG_mcm_total,LNG_mcm_total,agg_total_imports,NG_mcm_RU,LNG_mcm_RU,agg_RU_imports,gas_consumption_mcm,coal_consumption_tht,gas_stock_mcm,Russia_dependency_pct,pre_dep_share,ru_share,low,nonmiss_k,all_low_k,eligible,cutoff_hit,first_treat_date,treat,tname,gname,event_time
DK,2025-02-01,0.056,0.056,0,0,52.354,25.819,26.535,5.317,0,5.317,0,57.727,1.569,1.569,0,0,1476.021,727.91,748.111,149.897,0,149.897,0,1627.4869999999999,696.692,0,696.692,0,0,0,269.352,75.736,344.539,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202502,0,NA
DK,2025-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.974,NA,NA,NA,0,NA,FALSE,2,FALSE,FALSE,FALSE,NA,0,202503,0,NA
EE,2018-01-01,0.275,0,0,0,6.434,0,0,NA,0,0,0,6.7090000000000005,2.8,0,0,0,65.5,0,0,NA,0,0,0,68.3,67,0,67,48,0,48,67,0.048,0,71.64,0.536002539740773,0.7164179104477612,FALSE,NA,NA,TRUE,FALSE,2022-06-01,0,201801,202206,-53
EE,2018-02-01,0.213,0,0,0,4.319,0,0,NA,0,0,0,4.532,2,0,0,0,40.6,0,0,NA,0,0,0,42.6,73,0,73,46,0,46,73,0,0,63.01,0.536002539740773,0.6301369863013698,FALSE,NA,NA,TRUE,FALSE,2022-06-01,0,201802,202206,-52
EE,2018-03-01,0.158,0,0,0,4.482,0,0,NA,0,0,0,4.640000000000001,1.8,0,0,0,51.1,0,0,NA,0,0,0,52.9,72,0,72,49,0,49,72,4.2,0,68.06,0.536002539740773,0.6805555555555556,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201803,202206,-51
EE,2018-04-01,0.332,0,0,0,5.309,0,0,NA,0,0,0,5.641,3.3,0,0,0,52.8,0,0,NA,0,0,0,56.099999999999994,37,0,37,22,0,22,37,4.268,0,59.46,0.536002539740773,0.5945945945945946,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201804,202206,-50
EE,2018-05-01,0.309,0,0,0,4.645,0,0,0,0,0,0,4.954,2.2,0,0,0,33.1,0,0,0,0,0,0,35.300000000000004,21,0,21,20,0,20,21,5.216,0,95.24,0.536002539740773,0.9523809523809523,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201805,202206,-49
EE,2018-06-01,0.063,0,0,0,6.217,0,0,0,0,0,0,6.279999999999999,0.5,0,0,0,49.3,0,0,0,0,0,0,49.8,18,0,18,18,0,18,18,5.213,0,100,0.536002539740773,1,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201806,202206,-48
EE,2018-07-01,0.037,0,0,0,4.553,0,0,0,0,0,0,4.59,0.3,0,0,0,37.2,0,0,0,0,0,0,37.5,19,0,19,19,0,19,19,4.938,0,100,0.536002539740773,1,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201807,202206,-47
EE,2018-08-01,0.028,0,0,0,4.077,0,0,0,0,0,0,4.1049999999999995,0.3,0,0,0,43.3,0,0,0,0,0,0,43.599999999999994,25,0,25,25,0,25,25,4.476,0,100,0.536002539740773,1,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201808,202206,-46
EE,2018-09-01,0.035,0,0,0,8.629,0,0,0,0,0,0,8.664,0.3,0,0,0,73,0,0,0,0,0,0,73.3,21,0,21,21,0,21,21,5.023,0,100,0.536002539740773,1,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201809,202206,-45
EE,2018-10-01,0.061,0,0,0,9.46,0,0,0,0,0,0,9.521,0.5,0,0,0,77.1,0,0,0,0,0,0,77.6,38,0,38,38,0,38,38,4.366,0,100,0.536002539740773,1,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201810,202206,-44
EE,2018-11-01,0.096,0,0,0,6.329,0,0,0,0,0,0,6.425,0.9,0,0,0,59.3,0,0,0,0,0,0,60.199999999999996,47,0,47,39,0,39,47,1.285,0,82.98,0.536002539740773,0.8297872340425532,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201811,202206,-43
EE,2018-12-01,0.435,0,0,0,8.381,0,0,0,0,0,0,8.816,3.3,0,0,0,63.6,0,0,0,0,0,0,66.9,66,0,66,54,0,54,66,0.83,0,81.82,0.536002539740773,0.8181818181818182,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201812,202206,-42
EE,2019-01-01,0.086,0,0,0,5.665,0,0,0,0,0,0,5.751,0.9,0,0,0,59.2,0,0,0,0,0,0,60.1,74,0,74,44,0,44,74,0.277,0,59.46,0.536002539740773,0.5945945945945946,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201901,202206,-41
EE,2019-02-01,0.232,0,0,0,13.271,0,0,0,0,0,0,13.503,1.6,0,0,0,91.7,0,0,0,0,0,0,93.3,53,0,53,22,0,22,53,0.695,0,41.51,0.536002539740773,0.41509433962264153,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201902,202206,-40
EE,2019-03-01,0.414,0,0,0,12.009,0,0,0,0,0,0,12.423,2.8,0,0,0,81.3,0,0,0,0,0,0,84.1,53,0,53,5,0,5,53,0.088,0,9.43,0.536002539740773,0.09433962264150944,TRUE,3,FALSE,TRUE,FALSE,2022-06-01,0,201903,202206,-39
EE,2019-04-01,0.434,0,0,0,6.68,0,0,0,0,0,0,7.114,2.6,0,0,0,40,0,0,0,0,0,0,42.6,34,0,34,25,0,25,34,0.092,0,73.53,0.536002539740773,0.7352941176470589,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201904,202206,-38
EE,2019-05-01,0.326,0,0,0,9.208,0,0,0,0,0,0,9.534,1.6,0,0,0,45.2,0,0,0,0,0,0,46.800000000000004,26,0,26,26,0,26,26,0.071,0,100,0.536002539740773,1,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201905,202206,-37
EE,2019-06-01,0.224,0,0,0,12.902,0,0,0,0,0,0,13.126,0.7,0,0,0,40.3,0,0,0,0,0,0,41,16,0,16,16,0,16,16,0.088,0,100,0.536002539740773,1,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201906,202206,-36
EE,2019-07-01,0.163,0,0,0,10.999,0,0,0,0,0,0,11.162,0.5,0,0,0,33.7,0,0,0,0,0,0,34.2,17,0,17,17,0,17,17,2.267,0,100,0.536002539740773,1,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201907,202206,-35
EE,2019-08-01,0.075,0,0,0,8.756,0,0,0,0,0,0,8.831,0.3,0,0,0,35.2,0,0,0,0,0,0,35.5,19,0,19,19,0,19,19,0.097,0,100,0.536002539740773,1,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201908,202206,-34
EE,2019-09-01,0.107,0,0,0,11.979,0,0,0,0,0,0,12.085999999999999,0.5,0,0,0,56,0,0,0,0,0,0,56.5,24,0,24,24,0,24,24,4.32,0,100,0.536002539740773,1,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201909,202206,-33
EE,2019-10-01,0.419,0,0,0,12.6,0,0,0,0,0,0,13.019,1.8,0,0,0,54.1,0,0,0,0,0,0,55.9,36,0,36,11,0,11,36,4.193,0,30.56,0.536002539740773,0.3055555555555556,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201910,202206,-32
EE,2019-11-01,0.426,0,0,0,10.827,0,0,0,0,0,0,11.253,2.4,0,0,0,61,0,0,0,0,0,0,63.4,44,0,44,6,0,6,44,4.176,0,13.64,0.536002539740773,0.13636363636363635,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201911,202206,-31
EE,2019-12-01,0.573,0,0,0,19.912,0,0,0,0,0,0,20.485,2.6,0,0,0,90.4,0,0,0,0,0,0,93,65,0,65,54,0,54,65,1.571,0,83.08,0.536002539740773,0.8307692307692308,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,201912,202206,-30
EE,2020-01-01,0.966,0.966,0,0,26.118,26.118,0,0.199,0,0.199,0,27.282999999999998,4,4,0,0,108.2,108.2,0,0.824,0,0.824,0,113.024,53.9,NA,53.9,NA,NA,0,53.9,0.237,NA,0,0.536002539740773,0,TRUE,3,FALSE,TRUE,FALSE,2022-06-01,0,202001,202206,-29
EE,2020-02-01,1.431,1.431,0,0,28.168,28.168,0,0.608,0,0.608,0,30.207,5.3,5.3,0,0,104.3,104.3,0,2.252,0,2.252,0,111.852,49.7,NA,49.7,12.2,NA,12.2,49.7,0.071,NA,24.55,0.536002539740773,0.24547283702213277,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202002,202206,-28
EE,2020-03-01,1.089,1.089,0,0,20.723,20.723,0,2.105,0,2.105,0,23.916999999999998,4.4,4.4,0,0,83.7,83.7,0,8.5,0,8.5,0,96.60000000000001,50.6,NA,50.6,50.6,NA,50.6,50.6,0.111,NA,100,0.536002539740773,1,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202003,202206,-27
EE,2020-04-01,1.267,1.267,0,0,26.269,26.269,0,4.278,0,4.278,0,31.813999999999997,3.7,3.7,0,0,76.7,76.7,0,12.492,0,12.492,0,92.89200000000001,36.9,NA,36.9,NA,NA,0,36.9,0.025,NA,0,0.536002539740773,0,TRUE,3,FALSE,TRUE,FALSE,2022-06-01,0,202004,202206,-26
EE,2020-05-01,0.869,0.869,0,0,17.243,17.243,0,6.359,0,6.359,0,24.471,2.5,2.5,0,0,49.6,49.6,0,18.291,0,18.291,0,70.391,25.9,0,25.9,25,0,25,25.9,0.044,0,96.53,0.536002539740773,0.9652509652509653,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202005,202206,-25
EE,2020-06-01,0.843,0.843,0,0,10.841,10.841,0,5.347,0,5.347,0,17.031,2.9,2.9,0,0,37.3,37.3,0,18.397,0,18.397,0,58.596999999999994,16.5,NA,16.5,13.7,NA,13.7,16.5,0.001,NA,83.03,0.536002539740773,0.8303030303030302,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202006,202206,-24
EE,2020-07-01,0.455,0.455,0,0,13.824,13.824,0,5.226,0,5.226,0,19.505,1.6,1.6,0,0,48.6,48.6,0,18.375,0,18.375,0,68.575,17,NA,17,17,NA,17,17,1.311,NA,100,0.536002539740773,1,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202007,202206,-23
EE,2020-08-01,0.144,0.144,0,0,4.7,4.7,0,3.122,0,3.122,0,7.966,0.8,0.8,0,0,26.2,26.2,0,17.404,0,17.404,0,44.403999999999996,18.5,NA,18.5,8.1,NA,8.1,18.5,0.156,NA,43.78,0.536002539740773,0.4378378378378378,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202008,202206,-22
EE,2020-09-01,0.184,0.184,0,0,13.625,13.625,0,2.516,0,2.516,0,16.325,0.9,0.9,0,0,66.6,66.6,0,12.3,0,12.3,0,79.8,22.6,NA,22.6,NA,NA,0,22.6,0.07,NA,0,0.536002539740773,0,TRUE,3,FALSE,TRUE,FALSE,2022-06-01,0,202009,202206,-21
EE,2020-10-01,0.506,0.506,0,0,12.985,12.985,0,1.43,0,1.43,0,14.921,2.5,2.5,0,0,64.1,64.1,0,7.06,0,7.06,0,73.66,29.6,NA,29.6,20.7,NA,20.7,29.6,0.063,NA,69.93,0.536002539740773,0.6993243243243242,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202010,202206,-20
EE,2020-11-01,0.683,0.683,0,0,16.55,16.55,0,0.43,0,0.43,0,17.663,3.3,3.3,0,0,80,80,0,2.077,0,2.077,0,85.377,40.6,NA,40.6,24,NA,24,40.6,0.013,NA,59.11,0.536002539740773,0.5911330049261083,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202011,202206,-19
EE,2020-12-01,0.982,0.982,0,0,15.309,15.309,0,0.136,0,0.136,0,16.427,5.1,5.1,0,0,79.5,79.5,0,0.706,0,0.706,0,85.306,59.2,NA,59.2,23.8,NA,23.8,59.2,1.314,NA,40.2,0.536002539740773,0.40202702702702703,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202012,202206,-18
EE,2021-01-01,0.468,0.468,0,0,9.263,9.263,0,0.063,0,0.063,0,9.794,2.7,2.7,0,0,53.4,53.4,0,0.364,0,0.364,0,56.464,65,0,65,3.4,0,3.4,65,0.088,0,5.23,0.536002539740773,0.052307692307692305,TRUE,3,FALSE,TRUE,FALSE,2022-06-01,0,202101,202206,-17
EE,2021-02-01,0.367,0.367,0,0,8.889,8.889,0,0.629,0,0.629,0,9.885,2.1,2.1,0,0,50.9,50.9,0,3.6,0,3.6,0,56.6,70.6,0,70.6,9.5,0,9.5,70.6,0.739,0,13.46,0.536002539740773,0.13456090651558075,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202102,202206,-16
EE,2021-03-01,0.892,0.892,0,0,20.968,20.968,0,3.745,0,3.745,0,25.605,3.5,3.5,0,0,82.3,82.3,0,14.7,0,14.7,0,100.5,52.6,0,52.6,0,0,0,52.6,0.061,0,0,0.536002539740773,0,TRUE,3,FALSE,TRUE,FALSE,2022-06-01,0,202103,202206,-15
EE,2021-04-01,0.871,0.871,0,0,16.429,16.429,0,7.21,0,7.21,0,24.509999999999998,3.6,3.6,0,0,67.9,67.9,0,29.8,0,29.8,0,101.30000000000001,39.2,0,39.2,12.2,0,12.2,39.2,0.445,0,31.12,0.536002539740773,0.3112244897959183,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202104,202206,-14
EE,2021-05-01,0.655,0.655,0,0,12.712,12.712,0,9.834,0,9.834,0,23.201,2.5,2.5,0,0,48.5,48.5,0,37.519,0,37.519,0,88.519,25.7,0,25.7,8.4,0,8.4,25.7,0.044,0,32.68,0.536002539740773,0.32684824902723736,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202105,202206,-13
EE,2021-06-01,0.242,0.242,0,0,5.477,5.477,0,12.998,0,12.998,0,18.717,1.1,1.1,0,0,24.932,24.932,0,59.168,0,59.168,0,85.2,16.8,0,16.8,2.2,0,2.2,16.8,1.367,0,13.1,0.536002539740773,0.13095238095238096,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202106,202206,-12
EE,2021-07-01,0.061,0.061,0,0,7.477,7.477,0,12.205,0,12.205,0,19.743000000000002,0.3,0.3,0,0,36.8,36.8,0,60.07,0,60.07,0,97.17,15.2,0,15.2,14.7,0,14.7,15.2,0.46,0,96.71,0.536002539740773,0.9671052631578947,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202107,202206,-11
EE,2021-08-01,0.114,0.114,0,0,13.78,13.78,0,8.766,0,8.766,0,22.66,0.5,0.5,0,0,60.4,60.4,0,38.423,0,38.423,0,99.32300000000001,20.2,0,20.2,3.4,0,3.4,20.2,0.126,0,16.83,0.536002539740773,0.16831683168316833,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202108,202206,-10
EE,2021-09-01,0.071,0.071,0,0,10.16,10.16,0,5.808,0,5.808,0,16.039,0.4,0.4,0,0,57.6,57.6,0,32.93,0,32.93,0,90.93,25.6,0,25.6,2.3,0,2.3,25.6,0.676,0,8.98,0.536002539740773,0.08984374999999999,TRUE,3,FALSE,TRUE,FALSE,2022-06-01,0,202109,202206,-9
EE,2021-10-01,0.082,0.082,0,0,15.972,15.972,0,3.51,0,3.51,0,19.564,0.5,0.5,0,0,97.5,97.5,0,21.429,0,21.429,0,119.429,30.6,0,30.6,2,0,2,30.6,0.02,0,6.54,0.536002539740773,0.06535947712418301,TRUE,3,FALSE,TRUE,FALSE,2022-06-01,0,202110,202206,-8
EE,2021-11-01,0.233,0.233,0,0,11.207,11.207,0,0.858,0,0.858,0,12.298,1.6,1.6,0,0,76.8,76.8,0,5.878,0,5.878,0,84.27799999999999,43.5,0,43.5,0,0,0,43.5,1.491,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,FALSE,2022-06-01,0,202111,202206,-7
EE,2021-12-01,0.243,0.243,0,0,8.776,8.776,0,0.1,0,0.1,0,9.119,2.1,2.1,0,0,75.9,75.9,0,0.869,0,0.869,0,78.869,72.4,0,72.4,0,0,0,72.4,0.143,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,FALSE,2022-06-01,0,202112,202206,-6
EE,2022-01-01,0.352,0.352,0,0,12.193,12.193,0,0.339,0,0.339,0,12.884,2.6,2.6,0,0,90,90,0,2.5,0,2.5,0,95.1,60.4,0,60.4,0,0,0,60.4,0.892,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,FALSE,2022-06-01,0,202201,202206,-5
EE,2022-02-01,0.912,0.912,0,0,16.681,16.681,0,2.076,0,2.076,0,19.669,4.6,4.6,0,0,84.1,84.1,0,10.465,0,10.465,0,99.16499999999999,49.8,0,49.8,2.4,0,2.4,49.8,0.135,0,4.82,0.536002539740773,0.04819277108433735,TRUE,3,TRUE,TRUE,FALSE,2022-06-01,0,202202,202206,-4
EE,2022-03-01,0.54,0.54,0,0,7.196,7.196,0,7.155,0,7.155,0,14.891,3.9,3.9,0,0,52,52,0,51.7,0,51.7,0,107.60000000000001,45.3,0,45.3,35.2,0,35.2,45.3,0.387,0,77.7,0.536002539740773,0.7770419426048566,FALSE,3,FALSE,TRUE,FALSE,2022-06-01,0,202203,202206,-3
EE,2022-04-01,0.768,0.768,0,0,12.486,12.486,0,12.409,0,12.409,0,25.663,4,4,0,0,65,65,0,64.6,0,64.6,0,133.6,31.1,0,31.1,0,0,0,31.1,0.398,0,0,0.536002539740773,0,TRUE,3,FALSE,TRUE,FALSE,2022-06-01,0,202204,202206,-2
EE,2022-05-01,0.414,0.414,0,0,8.497,8.497,0,10.121,0,10.121,0,19.032,2.9,2.9,0,0,59.5,59.5,0,70.876,0,70.876,0,133.276,21.4,0,21.4,0,0,0,21.4,0.121,0,0,0.536002539740773,0,TRUE,3,FALSE,TRUE,FALSE,2022-06-01,0,202205,202206,-1
EE,2022-06-01,0.23,0.23,0,0,5.579,5.579,0,12.973,0,12.973,0,18.782,1.4,1.4,0,0,34,34,0,79.066,0,79.066,0,114.46600000000001,14.8,0,14.8,0,0,0,14.8,0.238,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202206,202206,0
EE,2022-07-01,0.135,0.135,0,0,5.947,5.947,0,12.551,0,12.551,0,18.633,0.8,0.8,0,0,35.3,35.3,0,74.5,0,74.5,0,110.6,11.3,0,11.3,0,0,0,11.3,0.187,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202207,202206,1
EE,2022-08-01,0.065,0.065,0,0,6.503,6.503,0,13.548,0,13.548,0,20.116,0.36,0.36,0,0,35.9,35.9,0,74.793,0,74.793,0,111.05300000000001,12.6,0,12.6,0,0,0,12.6,0.184,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202208,202206,2
EE,2022-09-01,0.043,0.043,0,0,4.317,4.317,0,7.42,0,7.42,0,11.78,0.3,0.3,0,0,29.9,29.9,0,51.39,0,51.39,0,81.59,15.6,0,15.6,0,0,0,15.6,0.09,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202209,202206,3
EE,2022-10-01,0.082,0.082,0,0,11.644,11.644,0,3.936,0,3.936,0,15.662,0.5,0.5,0,0,71.1,71.1,0,24.036,0,24.036,0,95.636,18.5,0,18.5,0,0,0,18.5,0.003,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202210,202206,4
EE,2022-11-01,0.109,0.109,0,0,7.582,7.582,0,0.694,0,0.694,0,8.385,0.7,0.7,0,0,48.5,48.5,0,4.442,0,4.442,0,53.642,29.8,0,29.8,0,0,0,29.8,0.022,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202211,202206,5
EE,2022-12-01,0.13,0.13,0,0,8.915,8.915,0,0.214,0,0.214,0,9.258999999999999,0.9,0.9,0,0,61.5,61.5,0,1.476,0,1.476,0,63.876,42.8,0,42.8,0,0,0,42.8,0.003,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202212,202206,6
EE,2023-01-01,0.506,0.506,0,0,16.151,16.151,0,0.619,0,0.619,0,17.276,2.7,2.7,0,0,86.1,86.1,0,3.3,0,3.3,0,92.1,38.7,0,38.7,0,0,0,38.7,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202301,202206,7
EE,2023-02-01,0.724,0.724,0,0,15.003,15.003,0,2.341,0,2.341,0,18.068,3.4,3.4,0,0,70.5,70.5,0,11,0,11,0,84.9,35.1,0,35.1,0,0,0,35.1,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202302,202206,8
EE,2023-03-01,0.613,0.613,0,0,14.928,14.928,0,7.975,0,7.975,0,23.516000000000002,3,3,0,0,73,73,0,39,0,39,0,115,37,0,37,0,0,0,37,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202303,202206,9
EE,2023-04-01,0.951,0.951,0,0,13.471,13.471,0,22.979,0,22.979,0,37.400999999999996,3.6,3.6,0,0,51,51,0,87,0,87,0,141.6,84.2,0,84.2,0,0,0,23.7,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202304,202206,10
EE,2023-05-01,0.442,0.442,0,0,11.062,11.062,0,29.007,0,29.007,0,40.511,1.8,1.8,0,0,45,45,0,118,0,118,0,164.8,88,0,88,0,0,0,16.3,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202305,202206,11
EE,2023-06-01,0.127,0.127,0,0,6.861,6.861,0,26.938,0,26.938,0,33.926,0.5,0.5,0,0,27,27,0,106,0,106,0,133.5,81.8,0,81.8,0,0,0,12.5,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202306,202206,12
EE,2023-07-01,0.105,0.105,0,0,14.721,14.721,0,30.494,0,30.494,0,45.32,0.3,0.3,0,0,42,42,0,87,0,87,0,129.3,11,0,11,0,0,0,11,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202307,202206,13
EE,2023-08-01,0.093,0.093,0,0,12.334,12.334,0,21.585,0,21.585,0,34.012,0.3,0.3,0,0,40,40,0,70,0,70,0,110.3,92.7,0,92.7,0,0,0,13.4,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202308,202206,14
EE,2023-09-01,0.168,0.168,0,0,15.816,15.816,0,18.228,0,18.228,0,34.212,0.6,0.6,0,0,56.4,56.4,0,65,0,65,0,122,95.6,0,95.6,0,0,0,12.6,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202309,202206,15
EE,2023-10-01,0.058,0.058,0,0,26.002,26.002,0,8.936,0,8.936,0,34.996,0.2,0.2,0,0,90.2,90.2,0,31,0,31,0,121.4,50.3,0,50.3,0,0,0,30.2,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202310,202206,16
EE,2023-11-01,0.79,0.79,0,0,11.497,11.497,0,1.677,0,1.677,0,13.964,3.3,3.3,0,0,48,48,0,7,0,7,0,58.3,37.1,0,37.1,0,0,0,37.1,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202311,202206,17
EE,2023-12-01,0.616,0.616,0,0,10.997,10.997,0,0.369,0,0.369,0,11.982,3,3,0,0,53.6,53.6,0,1.8,0,1.8,0,58.4,50.8,0,50.8,0,0,0,50.8,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202312,202206,18
EE,2024-01-01,0.437,0.437,0,0,19.221,19.221,0,0.699,0,0.699,0,20.357,2.5,2.5,0,0,110,110,0,4,0,4,0,116.5,68.4,0,68.4,0,0,0,68.4,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202401,202206,19
EE,2024-02-01,0.675,0.675,0,0,20.074,20.074,0,3.726,0,3.726,0,24.475,2.9,2.9,0,0,86.2,86.2,0,16,0,16,0,105.10000000000001,43.4,0,43.4,0,0,0,43.4,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202402,202206,20
EE,2024-03-01,0.976,0.976,0,0,16.801,16.801,0,12.033,0,12.033,0,29.81,4.3,4.3,0,0,74,74,0,53,0,53,0,131.3,34.7,0,34.7,0,0,0,34.7,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202403,202206,21
EE,2024-04-01,1.12,1.12,0,0,17.836,17.836,0,21.451,0,21.451,0,40.407,4.3,4.3,0,0,68.5,68.5,0,82.387,0,82.387,0,155.187,73.4,0,73.4,0,0,0,31.1,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202404,202206,22
EE,2024-05-01,0.479,0.479,0,0,10.099,10.099,0,37.658,0,37.658,0,48.236000000000004,2.329,2.329,0,0,49.117,49.117,0,183.154,0,183.154,0,234.6,172,0,172,0,0,0,16.6,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202405,202206,23
EE,2024-06-01,0.203,0.203,0,0,10.546,10.546,0,36.81,0,36.81,0,47.559000000000005,0.9,0.9,0,0,46.7,46.7,0,163,0,163,0,210.6,151,0,151,0,0,0,10.6,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202406,202206,24
EE,2024-07-01,0.131,0.131,0,0,13.513,13.513,0,35.063,0,35.063,0,48.707,0.52,0.52,0,0,53.8,53.8,0,139.6,0,139.6,0,193.92,14.4,0,14.4,0,0,0,12.7,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202407,202206,25
EE,2024-08-01,0.56,0.56,0,0,15.337,15.337,0,38.483,0,38.483,0,54.379999999999995,2,2,0,0,54.8,54.8,0,137.5,0,137.5,0,194.3,141.7,0,141.7,0,0,0,13.4,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202408,202206,26
EE,2024-09-01,0.303,0.303,0,0,15.196,15.196,0,28.221,0,28.221,0,43.72,1.3,1.3,0,0,65.1,65.1,0,120.9,0,120.9,0,187.3,69.7,0,69.7,0,0,0,12.7,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202409,202206,27
EE,2024-10-01,0.408,0.408,0,0,25.532,25.532,0,15.084,0,15.084,0,41.024,1.7,1.7,0,0,106.3,106.3,0,62.8,0,62.8,0,170.79999999999998,40.7,0,40.7,0,0,0,22.2,0,0,0,0.536002539740773,0,TRUE,3,TRUE,TRUE,TRUE,2022-06-01,1,202410,202206,28
