freq,siec,unit,geo\TIME_PERIOD	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 	2024-03 	2024-04 	2024-05 	2024-06 	2024-07 	2024-08 	2024-09 	2024-10 	2024-11 	2024-12 	2025-01 	2025-02 
M,RA100,PC,NL	0.047 	0.047 	0.049 	0.140 	0.153 	0.156 	0.012 	0.059 	0.062 	0.031 	0.080 	0.096 	0.089 	0.079 	0.084 	0.097 	0.090 	0.080 	0.011 	0.012 	0.006 	0.045 	0.074 	0.078 	0.095 	0.024 	0.059 	0.081 	0.040 	0.027 	0.011 	0.001 	0.007 	0.026 	0.027 	0.068 	0.065 	0.040 	0.104 	0.086 	0.105 	0.104 	0.083 	0.120 	0.039 	0.035 	0.033 	0.046 	0.088 	0.104 	0.101 	0.105 	0.031 	0.021 	0.005 	0.001 	0.008 	0.007 	0.013 	0.020 	0.116 	0.102 	0.116 	0.112 	0.104 	0.019 	0.017 	0.038 	0.009 	0.013 	0.028 	0.012 	0.057 	0.05 	0.106 	0.089 	0.107 	0.097 	0.126 	0.03 	0.025 	0.072 	0.032 	0.072 	0.068 	0.124 
M,RA100,PC,PL	2.533 	1.913 	1.839 	2.411 	1.709 	1.133 	1.415 	1.105 	0.905 	1.004 	0.989 	1.354 	1.749 	2.092 	2.608 	2.096 	2.582 	2.081 	1.132 	1.160 	1.210 	1.263 	1.521 	1.677 	1.759 	2.429 	2.354 	1.745 	1.901 	2.695 	2.153 	1.469 	1.516 	2.280 	2.105 	1.966 	2.007 	2.133 	2.480 	2.516 	2.758 	1.526 	1.469 	1.733 	1.929 	1.531 	1.298 	1.422 	2.055 	2.550 	1.859 	2.420 	1.874 	1.643 	1.382 	1.508 	1.700 	1.791 	1.476 	1.685 	2.311 	2.746 	2.977 	3.172 	2.804 	2.237 	1.983 	2.313 	1.857 	1.726 	2.109 	2.589 	2.134 	2.498 	2.189 	2.014 	1.424 	1.225 	1.063 	0.911 	0.827 	0.958 	0.781 	0.951 	1.051 	0.913 
M,RA100,PC,PT	13.723 	17.508 	42.757 	48.712 	25.805 	21.364 	17.675 	13.857 	16.389 	12.624 	17.591 	25.889 	18.193 	24.712 	23.220 	21.701 	15.327 	7.712 	10.060 	12.937 	16.895 	13.018 	19.349 	42.573 	36.679 	38.548 	31.109 	39.401 	32.760 	20.400 	12.437 	11.835 	14.421 	20.955 	25.354 	32.192 	33.074 	51.208 	41.192 	28.779 	22.460 	22.394 	20.318 	17.229 	14.322 	18.301 	19.383 	20.523 	20.738 	12.898 	17.780 	20.222 	17.561 	9.918 	9.345 	8.753 	14.492 	10.716 	23.020 	41.298 	50.508 	29.687 	28.014 	22.521 	15.428 	22.059 	13.583 	14.164 	19.842 	31.279 	46.994 	46.781 	49.231 	43.224 	49.145 	49.998 	34.663 	34.195 	26.847 	22.692 	24.218 	33.755 	31.551 	25.219 	35.308 	48.583 
M,RA100,PC,RO	22.740 	23.609 	33.818 	42.296 	39.945 	33.830 	42.413 	33.231 	27.524 	22.547 	22.202 	19.508 	19.439 	23.877 	27.225 	31.286 	48.917 	49.050 	31.804 	24.427 	22.015 	20.324 	21.170 	22.372 	22.049 	23.430 	27.907 	30.534 	30.089 	44.780 	40.609 	31.377 	25.018 	31.629 	29.405 	26.074 	26.817 	34.873 	30.608 	36.245 	46.970 	43.907 	33.165 	27.489 	25.174 	22.523 	21.374 	24.087 	24.841 	22.520 	25.502 	30.487 	36.976 	34.423 	25.594 	23.823 	25.592 	28.359 	23.053 	28.426 	30.029 	29.274 	37.968 	43.243 	50.865 	55.196 	35.189 	29.859 	23.982 	23.460 	28.171 	30.025 	29.896 	30.841 	31.779 	38.354 	38.795 	36.865 	27.28 	22.922 	23.417 	28.003 	22.49 	21.835 	21.398 	21.055 
M,RA100,PC,SE	41.577 	43.699 	41.791 	37.972 	47.234 	34.026 	31.504 	34.994 	35.829 	30.618 	38.638 	38.393 	39.114 	37.037 	36.821 	40.384 	42.141 	38.091 	41.517 	35.415 	39.311 	40.651 	42.630 	38.467 	35.540 	41.696 	42.685 	45.596 	50.337 	52.319 	42.983 	56.576 	42.042 	44.313 	44.181 	47.238 	48.931 	44.138 	39.526 	39.327 	49.275 	48.635 	47.560 	47.227 	41.307 	37.704 	40.276 	42.082 	35.960 	38.667 	36.744 	40.521 	39.460 	44.433 	42.976 	43.866 	46.581 	37.745 	45.204 	42.390 	38.025 	37.681 	41.614 	41.043 	40.506 	36.941 	34.880 	46.459 	38.392 	41.243 	43.154 	41.970 	37.820 	38.068 	41.593 	39.787 	43.150 	37.282 	38.189 	32.541 	40.927 	37.237 	35.981 	33.249 	40.157 	40.465 
M,RA100,PC,SI	29.759 	21.600 	29.545 	63.087 	47.915 	41.662 	26.313 	22.353 	26.857 	21.244 	32.484 	21.837 	16.190 	25.811 	22.449 	32.355 	38.198 	39.669 	25.625 	25.593 	21.646 	30.648 	41.434 	36.585 	26.235 	21.419 	29.171 	28.849 	37.827 	36.772 	31.725 	33.078 	34.484 	38.837 	27.728 	34.582 	32.207 	34.817 	26.326 	48.895 	52.051 	46.186 	38.793 	30.438 	21.912 	22.816 	26.755 	23.840 	22.638 	18.094 	15.685 	27.300 	31.150 	27.152 	21.018 	19.522 	30.118 	63.721 	37.714 	32.076 	30.446 	24.027 	27.783 	31.385 	44.172 	34.629 	36.869 	37.661 	32.247 	46.560 	49.080 	36.635 	32.016 	29.077 	33.273 	56.956 	44.991 	38.877 	31.49 	22.048 	33.615 	39.931 	23.781 	19.247 	26.033 	21.576 
M,RA100,PC,SK	23.813 	17.495 	15.935 	21.421 	20.298 	17.872 	13.289 	10.271 	13.256 	11.993 	12.923 	13.560 	15.717 	17.203 	22.984 	20.528 	23.647 	25.374 	13.596 	12.887 	13.369 	10.721 	14.913 	14.097 	12.145 	20.746 	20.265 	14.433 	15.240 	23.847 	20.239 	16.981 	17.286 	23.043 	16.458 	13.156 	14.364 	18.495 	15.541 	16.582 	23.908 	18.506 	16.623 	18.540 	15.987 	11.735 	9.431 	11.184 	13.218 	18.222 	15.221 	20.368 	19.460 	16.629 	12.286 	10.764 	15.908 	14.409 	12.803 	14.119 	16.352 	17.874 	18.283 	21.048 	23.807 	17.763 	13.444 	15.489 	13.317 	10.285 	19.066 	20.448 	21.066 	22.377 	16.772 	19.786 	18.714 	27.342 	19.373 	12.814 	16.682 	14.17 	9.382 	9.918 	9.78 	8.818 
M,RA110,PC,AT	36.837 	28.702 	31.340 	46.560 	47.558 	45.146 	41.701 	37.151 	37.245 	27.615 	26.664 	27.987 	28.688 	29.903 	41.447 	40.751 	46.495 	46.876 	39.378 	38.166 	34.451 	30.532 	31.943 	30.005 	25.248 	33.449 	35.174 	40.386 	44.531 	44.413 	43.626 	42.823 	42.210 	41.026 	34.953 	28.652 	26.847 	36.093 	32.715 	35.410 	45.869 	46.936 	45.439 	45.371 	41.500 	30.522 	24.322 	27.811 	27.461 	28.930 	27.280 	36.098 	43.626 	42.093 	38.639 	35.900 	35.830 	37.013 	29.820 	28.726 	27.401 	29.288 	30.593 	39.152 	45.862 	43.509 	39.547 	41.896 	37.276 	30.360 	36.102 	40.104 	33.355 	35.748 	34.436 	40.589 	44.269 	43.39 	41.186 	39.273 	40.024 	41.186 	27.784 	27.704 	27.676 	24.464 
M,RA110,PC,BE	0.586 	0.621 	0.627 	0.595 	0.354 	0.395 	0.093 	0.063 	0.073 	0.066 	0.084 	0.617 	0.545 	0.505 	0.466 	0.301 	0.298 	0.155 	0.045 	0.042 	0.039 	0.203 	0.403 	0.418 	0.511 	0.471 	0.448 	0.348 	0.184 	0.099 	0.047 	0.030 	0.066 	0.231 	0.205 	0.385 	0.465 	0.413 	0.392 	0.263 	0.283 	0.263 	0.390 	0.332 	0.226 	0.246 	0.339 	0.440 	0.415 	0.541 	0.396 	0.355 	0.169 	0.132 	0.094 	0.026 	0.067 	0.067 	0.144 	0.267 	0.563 	0.435 	0.583 	0.678 	0.483 	0.097 	0.051 	0.307 	0.109 	0.240 	0.600 	0.679 	0.677 	0.729 	0.915 	0.734 	0.776 	0.608 	0.424 	0.258 	0.39 	0.778 	0.558 	0.787 	0.765 	0.819 
M,RA110,PC,BG	3.938 	6.878 	12.120 	16.130 	13.416 	8.556 	12.210 	10.227 	8.020 	5.716 	5.943 	6.771 	4.740 	7.425 	6.016 	7.289 	12.735 	13.731 	7.050 	5.943 	3.860 	3.632 	4.296 	4.886 	1.948 	3.059 	7.613 	14.091 	14.576 	10.983 	8.038 	6.084 	4.631 	4.831 	4.667 	5.122 	11.435 	12.582 	11.041 	15.023 	17.454 	14.945 	8.040 	5.604 	4.508 	6.452 	4.966 	8.612 	7.901 	6.169 	7.128 	8.864 	11.585 	10.200 	7.133 	6.739 	5.305 	6.208 	4.738 	6.004 	5.303 	5.522 	5.301 	9.175 	15.577 	15.488 	8.726 	6.731 	4.268 	3.915 	6.131 	5.007 	5.317 	5.664 	7.403 	10.839 	17.925 	13.435 	7.144 	5.492 	3.881 	2.767 	2.738 	2.604 	3.633 	4.646 
M,RA110,PC,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA110,PC,CZ	3.665 	3.127 	2.227 	2.914 	1.819 	1.786 	1.624 	1.405 	1.259 	1.193 	1.142 	1.554 	2.839 	2.972 	4.955 	3.562 	2.636 	2.248 	1.814 	1.520 	1.469 	2.110 	1.426 	1.649 	1.583 	2.544 	3.015 	2.612 	1.934 	3.655 	3.889 	2.942 	2.552 	3.486 	3.313 	2.304 	2.435 	4.281 	3.470 	3.045 	4.748 	3.065 	4.331 	3.354 	2.385 	2.360 	1.846 	1.853 	2.702 	2.718 	2.697 	3.273 	2.901 	2.168 	2.926 	2.869 	2.605 	2.551 	1.873 	2.468 	3.406 	3.391 	4.465 	5.361 	4.853 	2.628 	1.694 	2.185 	1.928 	2.306 	2.894 	3.978 	6.244 	4.677 	3.747 	3.212 	2.809 	3.582 	2.388 	2.109 	5.077 	4.82 	2.951 	3.957 	2.844 	2.340 
M,RA110,PC,DE	2.671 e	2.480 e	2.318 e	3.084 e	3.239 e	2.867 e	2.398 e	1.893 e	2.058 e	1.564 e	1.356 e	2.316 e	2.474 e	2.501 e	3.270 e	3.188 e	3.761 e	4.111 e	3.311 e	3.647 e	2.825 e	2.690 e	2.491 e	2.561 e	2.149 e	2.887 e	3.184 e	2.971 e	3.653 e	3.928 e	3.654 e	2.903 e	2.989 e	3.460 e	2.415 e	2.251 e	2.189 e	2.922 e	2.704 e	2.270 e	4.026 e	4.243 e	4.396 e	4.360 e	3.148 e	2.137 e	1.916 e	2.470 e	2.481 e	2.456 e	2.288 e	2.838 e	3.421 e	3.461 e	2.561 e	2.380 e	2.678 e	3.174 e	2.404 e	2.442 e	2.548 e	2.257 e	2.831 e	3.935 e	5.277 e	3.899 e	3.473 e	4.710 e	3.840 e	2.318 e	3.576 e	4.052 e	3.772 e	3.83 e	3.955 e	4.262 e	5.362 e	4.976 e	5.119 	4.407 e	4.279 	4.673 	3.007 	3.492 	3.284 	3.026 
M,RA110,PC,DK	0.074 	0.061 	0.052 	0.057 	0.070 	0.039 	0.040 	0.047 	0.048 	0.034 	0.039 	0.047 	0.044 	0.060 	0.068 	0.060 	0.041 	0.051 	0.035 	0.055 	0.055 	0.083 	0.081 	0.070 	0.060 	0.083 	0.094 	0.064 	0.053 	0.060 	0.045 	0.060 	0.059 	0.049 	0.051 	0.047 	0.059 	0.045 	0.055 	0.046 	0.069 	0.058 	0.042 	0.046 	0.047 	0.052 	0.046 	0.051 	0.049 	0.056 	0.064 	0.047 	0.036 	0.043 	0.028 	0.040 	0.033 	0.044 	0.038 	0.041 	0.077 	0.062 	0.059 	0.067 	0.041 	0.026 	0.034 	0.053 	0.052 	0.065 	0.091 	0.071 	0.074 	0.089 	0.069 	0.088 	0.064 	0.062 	0.071 	0.063 	0.062 	0.051 	0 	0 	0.076 	0.056 
M,RA110,PC,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.966 	1.431 	1.089 	1.267 	0.869 	0.843 	0.455 	0.144 	0.184 	0.506 	0.683 	0.982 	0.468 	0.367 	0.892 	0.871 	0.655 	0.242 	0.061 	0.114 	0.071 	0.082 	0.233 	0.243 	0.352 	0.912 	0.540 	0.768 	0.414 	0.230 	0.135 	0.065 	0.043 	0.082 	0.109 	0.130 	0.506 	0.724 	0.613 	0.951 	0.442 	0.127 	0.105 	0.093 	0.168 	0.058 	0.790 	0.616 	0.437 	0.675 	0.976 	1.12 	0.479 	0.203 	0.131 	0.56 	0.303 	0.408 	0.837 	0.792 	0.787 	0.637 
M,RA110,PC,EL	6.264 	10.765 	25.712 	18.955 	9.509 	9.083 	8.987 	9.032 	7.492 	6.149 	6.684 	6.574 	8.105 	8.433 	6.804 	7.132 	8.626 	8.334 	7.611 	7.700 	6.386 	5.244 	6.781 	9.247 	5.889 	4.231 	6.023 	7.098 	8.264 	9.922 	7.800 	7.423 	6.229 	5.362 	5.101 	5.027 	15.023 	22.233 	8.197 	6.555 	8.923 	8.442 	8.446 	7.857 	5.095 	5.414 	6.217 	15.975 	15.391 	6.665 	7.651 	9.045 	9.174 	7.847 	6.848 	7.258 	6.686 	5.421 	5.747 	7.978 	11.517 	8.521 	6.384 	6.218 	6.948 	9.552 	7.942 	8.113 	7.877 	10.409 	7.847 	12.605 	8.293 	7.552 	7.75 	6.334 	6.466 	6.859 	6.497 	6.824 	5.131 	3.004 	2.682 	5.302 	6.232 	5.122 
M,RA110,PC,ES	9.591 	10.922 	18.066 	22.649 	17.392 	18.686 	13.876 	9.433 	9.152 	6.610 	9.722 	11.483 	8.656 	12.074 	10.219 	9.771 	9.394 	7.676 	6.701 	5.595 	5.736 	5.327 	11.756 	20.731 	16.391 	13.952 	14.818 	16.380 	15.911 	11.740 	7.681 	8.350 	7.857 	9.040 	12.156 	13.444 	16.692 	21.372 	16.815 	13.793 	10.550 	10.987 	9.848 	8.729 	6.747 	4.959 	5.193 	10.707 	7.664 	4.914 	7.056 	7.857 	8.085 	4.632 	3.478 	3.402 	3.799 	3.144 	5.796 	11.379 	15.281 	10.200 	8.238 	6.727 	5.639 	7.419 	4.742 	3.746 	4.205 	6.657 	14.719 	15.914 	15.409 	12.781 	19.891 	17.71 	13.302 	9.974 	7.629 	6.597 	6.803 	12.28 	11.39 	10.055 	11.486 	16.663 
M,RA110,PC,FI	21.565 	20.910 	18.621 	22.833 	32.800 	22.142 	17.095 	15.194 	16.171 	17.755 	15.647 	14.766 	13.861 	13.403 	15.039 	19.768 	30.259 	27.043 	20.951 	15.712 	18.803 	14.943 	18.185 	19.295 	19.577 	23.183 	23.708 	23.470 	30.801 	25.174 	24.843 	24.221 	20.660 	23.131 	24.859 	22.677 	20.847 	20.353 	20.048 	24.496 	31.706 	30.652 	21.363 	21.625 	22.313 	21.686 	23.532 	17.277 	17.808 	18.709 	18.280 	21.244 	29.539 	26.232 	22.634 	21.131 	15.589 	13.134 	18.008 	13.506 	14.978 	18.430 	17.023 	17.413 	23.644 	19.212 	15.869 	23.034 	22.918 	23.300 	19.064 	17.211 	14.794 	14.793 	20.584 	21.963 	28.151 	24.627 	20.166 	13.871 	17.621 	15.463 	13.991 	13.138 	15.204 	13.784 
M,RA110,PC,FR	11.158 	11.594 	11.780 	14.208 	15.629 	16.161 	11.196 	9.221 	6.877 	6.122 	7.424 	8.341 	7.803 	8.796 	8.935 	9.305 	11.182 	12.584 	9.566 	8.805 	6.114 	8.146 	12.262 	13.316 	9.881 	10.586 	13.047 	11.810 	15.168 	15.740 	11.408 	9.369 	8.907 	10.556 	8.493 	9.633 	11.286 	12.529 	10.647 	8.741 	12.967 	13.574 	11.899 	9.634 	7.610 	6.221 	7.698 	9.410 	9.688 	8.209 	9.198 	11.918 	12.690 	10.883 	9.646 	7.900 	7.201 	7.938 	8.933 	9.732 	11.241 e	7.283 e	9.469 e	10.449 e	12.084 e	14.006 e	9.503 e	8.861 e	7.564 e	7.845 e	12.752 e	12.704 e	12.411 	11.671 	13.856 	13.049 	16.108 	14.766 	12.572 	9.438 	8.942 	13.250 	9.702 	11.014 	11.083 	11.834 
M,RA110,PC,HR	51.233 	52.335 	58.780 	74.975 	69.328 	53.321 	52.690 	47.375 	42.800 	37.764 	47.957 	47.040 	34.389 	43.482 	35.604 	45.941 	54.804 	56.496 	41.327 	35.187 	28.071 	23.747 	46.379 	52.747 	45.879 	33.469 	41.246 	45.352 	35.924 	37.375 	32.682 	30.654 	32.723 	46.418 	40.774 	50.203 	50.521 	54.715 	48.603 	52.159 	61.393 	47.007 	35.003 	35.327 	27.635 	25.218 	35.564 	50.303 	46.674 	35.967 	35.099 	39.177 	35.625 	35.943 	29.035 	23.322 	25.566 	29.234 	34.775 	48.760 	44.177 	41.178 	44.516 	39.814 	54.902 	49.501 	44.754 	42.534 	28.619 	33.060 	46.434 	50.138 	46.842 	45.635 	48.304 	45.564 	42.886 	53.373 	37.383 	33.09 	28.371 	41.724 	36.938 	34.355 	38.876 	36.79 
M,RA110,PC,HU	0.606 	0.702 	0.643 	0.478 	1.359 	1.286 	1.002 	0.625 	0.516 	0.515 	0.604 	0.597 	0.598 	0.854 	0.766 	1.005 	0.641 	0.752 	0.622 	0.574 	0.373 	0.334 	0.761 	0.842 	0.661 	0.674 	0.495 	0.842 	0.929 	0.682 	0.846 	0.874 	0.526 	0.732 	0.794 	0.726 	0.491 	0.247 	0.553 	0.671 	0.456 	0.817 	0.833 	0.636 	0.685 	0.470 	0.603 	0.642 	0.418 	0.576 	0.673 	0.394 	0.654 	0.561 	0.295 	0.316 	0.571 	0.542 	0.702 	0.424 	0.415 	0.524 	0.464 	0.624 	1.157 	1.078 	0.738 	0.686 	0.577 	0.559 	0.655 	0.336 	0.272 	0.37 	0.781 	0.752 	0.932 	0.877 	0.697 	0.435 	0.476 	0.707 	0.546 	0.657 	0.718 	0.598 
M,RA110,PC,IE	5.268 	4.584 	2.822 	2.853 	1.312 	0.339 	0.052 	0.769 	0.934 	1.208 	2.206 	5.069 	2.570 	3.636 	4.721 	2.184 	0.900 	1.726 	0.726 	2.600 	3.073 	4.819 	4.137 	4.639 	3.767 	4.225 	5.021 	1.571 	0.394 	0.445 	1.795 	2.803 	2.331 	3.173 	5.060 	4.633 	4.560 	4.743 	3.360 	1.894 	1.738 	0.652 	0.497 	1.549 	0.787 	2.689 	2.565 	3.183 	3.228 	3.483 	3.187 	1.264 	0.816 	0.587 	0.692 	0.231 	0.954 	3.471 	4.185 	2.852 	4.221 	2.135 	2.912 	3.452 	1.741 	0.330 	2.580 	3.801 	2.413 	4.286 	4.322 	4.324 	4.623 	4.487 	4.349 	3.78 	1.577 	0.77 	0.522 	1.402 	1.038 	1.87 	1.914 	3.336 	2.975 	2.919 
M,RA110,PC,IT	11.219 e	11.244 e	12.665 e	21.485 e	27.866 e	24.827 	18.566 	17.489 	13.802 	11.636 	18.430 	14.682 	10.108 e	11.288 e	8.624 e	14.259 e	20.181 e	23.678 e	19.149 e	18.152 e	14.611 e	11.850 e	19.566 e	18.928 e	13.597 e	11.626 e	13.127 e	17.583 e	23.181 e	22.430 e	18.143 e	17.065 e	15.835 e	19.139 e	15.350 e	14.971 e	15.090 e	16.214 e	13.463 e	14.023 e	21.003 e	23.256 e	19.732 e	20.256 e	12.839 e	13.054 e	11.088 e	11.113 e	9.307 e	6.973 e	5.962 e	7.966 e	14.529 	14.028 e	12.593 e	11.121 e	9.099 e	8.314 e	10.676 e	10.207 e	9.465 e	7.509 e	7.253 e	8.151 e	20.623 e	21.946 e	16.819 e	17.383 e	15.919 e	15.715 e	20.133 e	16.018 e	14.747 e	13.928 e	19.83 e	23.884 e	28.05 e	28.435 e	22.873 e	17.804 e	17.498 e	24.686 e	14.767 e	10.194 e	13.276 e	11.919 e
M,RA110,PC,LT	16.026 	21.497 	19.501 	20.124 	13.349 	8.930 	11.701 	7.919 	6.330 	6.741 	12.780 	13.613 	12.909 	14.293 	14.447 	11.984 	9.647 	6.793 	4.649 	5.690 	4.515 	7.025 	9.327 	8.106 	9.529 	8.893 	11.093 	8.090 	6.593 	5.461 	3.725 	2.783 	3.054 	4.477 	4.985 	4.656 	7.385 	7.898 	12.314 	9.560 	12.084 	7.833 	6.852 	6.940 	6.278 	7.756 	9.232 	10.070 	12.169 	16.079 	16.449 	13.660 	16.685 	18.661 	12.441 	8.680 	7.980 	7.886 	8.903 	6.396 	15.504 	15.866 	14.499 	16.994 	13.522 	7.757 	6.031 	5.566 	4.581 	3.910 	8.296 	7.039 	6.855 	13.248 	13.853 	10.538 	10.478 	6.968 	5.934 	6.373 	4.359 	4.617 	4.009 	4.165 	5.077 	4.663 
M,RA110,PC,LU	7.015 	6.972 	6.449 	5.265 	3.431 	4.545 	1.958 	0.968 	0.600 	0.547 	0.924 e	7.157 e	7.184 	9.150 	7.702 	5.956 	6.057 	3.175 	1.001 	1.350 	0.840 	4.228 	7.337 e	8.419 e	7.903 e	7.434 e	7.673 e	3.215 e	2.374 e	2.386 e	1.033 e	0.506 e	0.805 e	0.984 e	6.314 e	6.417 e	8.256 e	6.768 e	6.040 e	3.964 e	4.713 e	4.155 e	5.316 e	3.012 e	1.496 e	1.500 e	3.218 e	5.532 e	6.820 e	5.528 e	3.247 e	3.423 e	1.749 e	1.002 e	0.378 e	0.322 e	0.450 e	1.873 e	3.180 e	4.387 e	7.341 e	4.094 e	5.156 e	5.633 e	3.186 e	0.826 e	0.575 e	1.532 e	1.640 e	2.030 e	5.948 e	5.461 e	10.251 	9.089 	8.266 	6.973 	6.782 	6.032 	4.99 	3.49 	3.958 	7.878 	7.396 	9.718 	10.707 	9.369 
M,RA110,PC,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	14.190 	32.059 	56.414 	59.319 	40.855 	18.673 	18.207 	16.571 	13.924 	29.961 	46.246 	49.107 	62.957 	60.430 	72.107 	56.579 	48.643 	35.073 	43.893 	18.987 	32.353 	34.731 	32.104 	34.638 	31.848 	33.051 	56.534 	78.015 	81.356 	52.542 	24.430 	44.444 	25.155 	34.050 	40.281 	41.878 	45.000 	69.518 	78.478 	86.170 	78.856 	77.778 	68.269 	31.660 	28.856 	54.545 	32.049 	25.275 	70.403 	53.623 	67.882 	91.574 	82.029 	42.857 	43.284 	34.361 	25.368 	37.063 	52.400 	57.383 	40.865 	50.065 	73.312 	84.606 	76.97 	51.883 	35.739 	30.696 	19.521 	31.507 	33.718 	42.162 	54.502 	31.389 
M,RA110,PC,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA110,PC,NL	0.047 	0.047 	0.049 	0.140 	0.153 	0.156 	0.012 	0.059 	0.062 	0.031 	0.080 	0.096 	0.089 	0.079 	0.084 	0.097 	0.090 	0.080 	0.011 	0.012 	0.006 	0.045 	0.074 	0.078 	0.095 	0.024 	0.059 	0.081 	0.040 	0.027 	0.011 	0.001 	0.007 	0.026 	0.027 	0.068 	0.065 	0.040 	0.104 	0.086 	0.105 	0.104 	0.083 	0.120 	0.039 	0.035 	0.033 	0.046 	0.088 	0.104 	0.101 	0.105 	0.031 	0.021 	0.005 	0.001 	0.008 	0.007 	0.013 	0.020 	0.116 	0.102 	0.116 	0.112 	0.104 	0.019 	0.017 	0.038 	0.009 	0.013 	0.028 	0.012 	0.057 	0.05 	0.106 	0.089 	0.107 	0.097 	0.126 	0.03 	0.025 	0.072 	0.032 	0.072 	0.068 	0.124 
M,RA110,PC,PL	2.088 	1.734 	1.620 	2.111 	1.383 	0.937 	1.280 	0.907 	0.725 	0.725 	0.764 	0.927 	1.421 	1.697 	2.013 	1.539 	2.169 	1.600 	0.794 	0.807 	0.796 	0.845 	0.940 	0.982 	1.141 	1.717 	1.834 	1.241 	1.367 	2.286 	1.873 	1.044 	1.037 	1.683 	1.448 	1.084 	1.336 	1.662 	2.043 	2.063 	2.185 	1.194 	1.182 	1.318 	1.571 	1.066 	0.861 	0.947 	1.523 	1.880 	1.440 	1.839 	1.367 	0.971 	0.772 	0.811 	0.993 	1.130 	0.831 	1.015 	1.576 	2.026 	2.202 	2.429 	1.960 	1.332 	1.029 	1.342 	1.035 	0.924 	1.417 	1.749 	2.134 	2.498 	2.189 	2.014 	1.424 	1.225 	1.063 	0.911 	0.827 	0.958 	0.781 	0.951 	1.051 	0.913 
M,RA110,PC,PT	8.666 	11.729 	32.646 	40.160 	21.269 	18.258 	14.650 	10.398 	12.599 	7.726 	13.397 	19.170 	13.289 	18.460 	17.455 	15.152 	10.262 	5.236 	7.481 	8.429 	11.342 	8.220 	12.657 	31.348 	29.643 	31.437 	23.206 	30.362 	24.555 	14.483 	7.414 	7.670 	10.230 	15.168 	20.582 	24.526 	25.139 	39.132 	34.505 	23.171 	14.979 	18.375 	16.860 	11.004 	9.993 	10.445 	11.528 	13.029 	14.623 	6.405 	12.460 	13.557 	10.769 	5.026 	5.053 	5.001 	10.650 	6.173 	16.019 	32.074 	38.175 	22.688 	20.257 	11.570 	6.736 	14.345 	6.453 	6.397 	10.970 	18.959 	33.935 	33.895 	35.377 	30.634 	35.576 	35.258 	21.508 	20.383 	15.564 	11.874 	11.858 	21.176 	19.059 	13.863 	24.294 	37.854 
